eventID ,case LoanGoal,case ApplicationType,case concept:name,case RequestedAmount,event Action,event org:resource,event concept:name,event EventOrigin,event EventID,event lifecycle:transition,event time:timestamp
90194313230,Home improvement,New credit,Application_1018615109,17000,Deleted,User_15,W_Complete application,Workflow,Workitem_1250557940,complete,30:54.2
90194313231,Home improvement,New credit,Application_1018615109,17000,Created,User_15,W_Call after offers,Workflow,Workitem_1465362790,schedule,30:54.2
90194313232,Home improvement,New credit,Application_1018615109,17000,Obtained,User_15,W_Call after offers,Workflow,Workitem_1967603790,start,30:54.2
90194313233,Home improvement,New credit,Application_1018615109,17000,statechange,User_15,A_Complete,Application,ApplState_2113424637,complete,30:54.2
68719476747,Car,New credit,Application_1806387393,5000,statechange,User_38,A_Accepted,Application,ApplState_1485363670,complete,30:58.1
68719476748,Car,New credit,Application_1806387393,5000,Created,User_38,O_Create Offer,Offer,Offer_1690361215,complete,34:17.7
68719476749,Car,New credit,Application_1806387393,5000,statechange,User_38,O_Created,Offer,OfferState_1248125696,complete,34:19.0
90194313234,Home improvement,New credit,Application_1018615109,17000,Released,User_15,W_Call after offers,Workflow,Workitem_903272629,suspend,34:30.4
68719476750,Car,New credit,Application_1806387393,5000,statechange,User_38,O_Sent (mail and online),Offer,OfferState_677433034,complete,34:37.5
68719476751,Car,New credit,Application_1806387393,5000,Deleted,User_38,W_Complete application,Workflow,Workitem_1540790634,complete,34:37.5
68719476752,Car,New credit,Application_1806387393,5000,Created,User_38,W_Call after offers,Workflow,Workitem_1764154051,schedule,34:37.5
68719476753,Car,New credit,Application_1806387393,5000,Obtained,User_38,W_Call after offers,Workflow,Workitem_2089302504,start,34:37.5
68719476754,Car,New credit,Application_1806387393,5000,statechange,User_38,A_Complete,Application,ApplState_2066106360,complete,34:37.5
12884901899,Car,New credit,Application_1746793196,5000,Obtained,User_89,W_Complete application,Workflow,Workitem_2119509708,resume,34:54.2
12884901900,Car,New credit,Application_1746793196,5000,Released,User_89,W_Complete application,Workflow,Workitem_529926898,suspend,35:09.5
4.81036E+11,Car,New credit,Application_675073178,24000,Released,User_7,W_Complete application,Workflow,Workitem_464905499,suspend,35:15.3
1.11669E+11,Car,New credit,Application_1363980603,7500,Obtained,User_89,W_Complete application,Workflow,Workitem_922223071,resume,35:33.0
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,Created,User_16,A_Create Application,Application,Application_914660918,complete,36:08.8
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,statechange,User_16,A_Concept,Application,ApplState_353903910,complete,36:08.9
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,Created,User_16,W_Complete application,Workflow,Workitem_1839444824,schedule,36:08.9
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,Obtained,User_16,W_Complete application,Workflow,Workitem_1616817043,start,36:09.0
4.93921E+11,Existing loan takeover,New credit,Application_167944225,8000,Created,User_1,A_Create Application,Application,Application_167944225,complete,37:33.8
4.93921E+11,Existing loan takeover,New credit,Application_167944225,8000,statechange,User_1,A_Submitted,Application,ApplState_2005514546,complete,37:33.8
4.93921E+11,Existing loan takeover,New credit,Application_167944225,8000,Created,User_1,W_Handle leads,Workflow,Workitem_2001960987,schedule,37:34.2
4.76741E+11,Unknown,New credit,Application_1446096185,0,Created,User_19,O_Create Offer,Offer,Offer_1346286187,complete,37:41.0
4.76741E+11,Unknown,New credit,Application_1446096185,0,statechange,User_19,O_Created,Offer,OfferState_489331323,complete,37:42.3
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,statechange,User_16,A_Accepted,Application,ApplState_1052309197,complete,37:50.9
4.76741E+11,Unknown,New credit,Application_1446096185,0,statechange,User_19,O_Sent (mail and online),Offer,OfferState_1024639410,complete,37:55.3
4.76741E+11,Unknown,New credit,Application_1446096185,0,Deleted,User_19,W_Complete application,Workflow,Workitem_917942560,ate_abort,37:55.3
4.76741E+11,Unknown,New credit,Application_1446096185,0,Created,User_19,W_Call after offers,Workflow,Workitem_312057267,schedule,37:55.4
4.76741E+11,Unknown,New credit,Application_1446096185,0,Obtained,User_19,W_Call after offers,Workflow,Workitem_29442638,start,37:55.4
4.76741E+11,Unknown,New credit,Application_1446096185,0,statechange,User_19,A_Complete,Application,ApplState_1250327085,complete,37:55.4
1.11669E+11,Car,New credit,Application_1363980603,7500,Released,User_89,W_Complete application,Workflow,Workitem_145101670,suspend,38:22.0
1.24554E+11,Car,New credit,Application_931862671,6000,statechange,User_28,A_Accepted,Application,ApplState_928115768,complete,38:25.2
68719476755,Car,New credit,Application_1806387393,5000,Released,User_38,W_Call after offers,Workflow,Workitem_1859972832,suspend,38:29.9
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,Created,User_16,O_Create Offer,Offer,Offer_2134161297,complete,38:31.7
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,statechange,User_16,O_Created,Offer,OfferState_1205873091,complete,38:33.0
1.15964E+11,Car,New credit,Application_1553362978,12000,Obtained,User_15,W_Complete application,Workflow,Workitem_1228149910,start,38:38.9
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,Obtained,User_38,W_Complete application,Workflow,Workitem_1605044431,start,38:40.6
4.93921E+11,Existing loan takeover,New credit,Application_167944225,8000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1191961830,withdraw,38:42.5
4.93921E+11,Existing loan takeover,New credit,Application_167944225,8000,Created,User_1,W_Complete application,Workflow,Workitem_1270501389,schedule,38:42.5
4.93921E+11,Existing loan takeover,New credit,Application_167944225,8000,statechange,User_1,A_Concept,Application,ApplState_553134704,complete,38:42.5
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,statechange,User_16,O_Sent (mail and online),Offer,OfferState_719940017,complete,39:04.2
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,Deleted,User_16,W_Complete application,Workflow,Workitem_2116847522,complete,39:04.3
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,Created,User_16,W_Call after offers,Workflow,Workitem_1828578926,schedule,39:04.3
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,Obtained,User_16,W_Call after offers,Workflow,Workitem_1478674099,start,39:04.3
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,statechange,User_16,A_Complete,Application,ApplState_1286361760,complete,39:04.3
4.76741E+11,Unknown,New credit,Application_1446096185,0,Released,User_19,W_Call after offers,Workflow,Workitem_598406917,suspend,39:14.5
4.89626E+11,Caravan / Camper,Limit raise,Application_914660918,25000,Released,User_16,W_Call after offers,Workflow,Workitem_290956950,suspend,40:04.0
4.98216E+11,"Other, see explanation",New credit,Application_1962860870,6000,Created,User_7,A_Create Application,Application,Application_1962860870,complete,40:19.3
4.98216E+11,"Other, see explanation",New credit,Application_1962860870,6000,Created,User_7,W_Complete application,Workflow,Workitem_733620439,schedule,40:19.4
4.98216E+11,"Other, see explanation",New credit,Application_1962860870,6000,Obtained,User_7,W_Complete application,Workflow,Workitem_1094620290,start,40:19.4
4.98216E+11,"Other, see explanation",New credit,Application_1962860870,6000,statechange,User_7,A_Concept,Application,ApplState_304721750,complete,40:19.4
5.02511E+11,Car,Limit raise,Application_1696031128,20000,Created,User_43,A_Create Application,Application,Application_1696031128,complete,40:23.1
5.02511E+11,Car,Limit raise,Application_1696031128,20000,statechange,User_43,A_Concept,Application,ApplState_1504551271,complete,40:23.1
5.02511E+11,Car,Limit raise,Application_1696031128,20000,Created,User_43,W_Complete application,Workflow,Workitem_17357026,schedule,40:23.1
5.02511E+11,Car,Limit raise,Application_1696031128,20000,Obtained,User_43,W_Complete application,Workflow,Workitem_378446828,start,40:23.1
1.15964E+11,Car,New credit,Application_1553362978,12000,Released,User_15,W_Complete application,Workflow,Workitem_903303724,suspend,42:01.8
5.02511E+11,Car,Limit raise,Application_1696031128,20000,statechange,User_43,A_Accepted,Application,ApplState_2040972002,complete,42:15.7
1.46029E+11,Car,New credit,Application_2015287405,15000,Obtained,User_13,W_Complete application,Workflow,Workitem_268854419,start,42:18.0
1.24554E+11,Car,New credit,Application_931862671,6000,Created,User_28,O_Create Offer,Offer,Offer_2004924770,complete,42:28.0
1.24554E+11,Car,New credit,Application_931862671,6000,statechange,User_28,O_Created,Offer,OfferState_496315757,complete,42:29.6
3.09238E+11,Existing loan takeover,New credit,Application_1300843234,12500,Released,User_38,W_Complete application,Workflow,Workitem_1093960824,suspend,42:49.1
1.24554E+11,Car,New credit,Application_931862671,6000,Created,User_28,O_Create Offer,Offer,Offer_2100546231,complete,42:50.4
1.24554E+11,Car,New credit,Application_931862671,6000,statechange,User_28,O_Created,Offer,OfferState_2142464236,complete,42:51.7
3.17828E+11,Car,New credit,Application_505474597,6750,Obtained,User_38,W_Complete application,Workflow,Workitem_2124212102,start,43:06.3
1.24554E+11,Car,New credit,Application_931862671,6000,statechange,User_28,O_Sent (mail and online),Offer,OfferState_1919059042,complete,43:45.6
1.24554E+11,Car,New credit,Application_931862671,6000,statechange,User_28,O_Sent (mail and online),Offer,OfferState_1571185412,complete,43:45.6
1.24554E+11,Car,New credit,Application_931862671,6000,Deleted,User_28,W_Complete application,Workflow,Workitem_158031995,complete,43:45.7
1.24554E+11,Car,New credit,Application_931862671,6000,Created,User_28,W_Call after offers,Workflow,Workitem_299013815,schedule,43:45.7
1.24554E+11,Car,New credit,Application_931862671,6000,Obtained,User_28,W_Call after offers,Workflow,Workitem_17091733,start,43:45.7
1.24554E+11,Car,New credit,Application_931862671,6000,statechange,User_28,A_Complete,Application,ApplState_133277682,complete,43:45.7
4.98216E+11,"Other, see explanation",New credit,Application_1962860870,6000,statechange,User_7,A_Accepted,Application,ApplState_836607331,complete,44:12.5
1.54619E+11,Home improvement,New credit,Application_2049529862,10000,Obtained,User_89,W_Complete application,Workflow,Workitem_1414828246,start,44:25.0
1.46029E+11,Car,New credit,Application_2015287405,15000,Released,User_13,W_Complete application,Workflow,Workitem_1199965193,suspend,44:26.6
3.17828E+11,Car,New credit,Application_505474597,6750,Released,User_38,W_Complete application,Workflow,Workitem_2114294800,suspend,44:37.2
5.02511E+11,Car,Limit raise,Application_1696031128,20000,Released,User_43,W_Complete application,Workflow,Workitem_732518557,suspend,45:08.1
98784247818,Car,New credit,Application_1846626914,5000,Obtained,User_38,W_Complete application,Workflow,Workitem_947448869,resume,45:13.4
12884901901,Car,New credit,Application_1746793196,5000,Obtained,User_15,W_Complete application,Workflow,Workitem_1039094891,resume,45:45.1
4.98216E+11,"Other, see explanation",New credit,Application_1962860870,6000,Released,User_7,W_Complete application,Workflow,Workitem_237271002,suspend,45:58.1
12884901902,Car,New credit,Application_1746793196,5000,Released,User_15,W_Complete application,Workflow,Workitem_1806458378,suspend,46:05.4
1.24554E+11,Car,New credit,Application_931862671,6000,Released,User_28,W_Call after offers,Workflow,Workitem_1198497696,suspend,46:16.9
12884901903,Car,New credit,Application_1746793196,5000,Obtained,User_16,W_Complete application,Workflow,Workitem_88124876,resume,46:37.6
1.54619E+11,Home improvement,New credit,Application_2049529862,10000,Released,User_89,W_Complete application,Workflow,Workitem_948414274,suspend,46:57.3
12884901904,Car,New credit,Application_1746793196,5000,Released,User_16,W_Complete application,Workflow,Workitem_302948090,suspend,48:03.2
4.98216E+11,"Other, see explanation",New credit,Application_1962860870,6000,Created,User_7,O_Create Offer,Offer,Offer_1373030331,complete,49:22.4
4.98216E+11,"Other, see explanation",New credit,Application_1962860870,6000,statechange,User_7,O_Created,Offer,OfferState_1928799374,complete,49:23.6
5.06806E+11,Home improvement,Limit raise,Application_803879893,10000,Created,User_43,A_Create Application,Application,Application_803879893,complete,49:57.7
5.06806E+11,Home improvement,Limit raise,Application_803879893,10000,statechange,User_43,A_Concept,Application,ApplState_1040470192,complete,49:57.7
5.06806E+11,Home improvement,Limit raise,Application_803879893,10000,Created,User_43,W_Complete application,Workflow,Workitem_566179720,schedule,49:57.7
5.06806E+11,Home improvement,Limit raise,Application_803879893,10000,Obtained,User_43,W_Complete application,Workflow,Workitem_727504059,start,49:57.7
5.06806E+11,Home improvement,Limit raise,Application_803879893,10000,statechange,User_43,A_Accepted,Application,ApplState_488606764,complete,51:15.8
1.11669E+11,Car,New credit,Application_1363980603,7500,statechange,User_19,A_Accepted,Application,ApplState_591674188,complete,51:17.5
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,Created,User_2,A_Create Application,Application,Application_1886382319,complete,51:28.5
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,Created,User_2,W_Complete application,Workflow,Workitem_798585125,schedule,51:28.5
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,Obtained,User_2,W_Complete application,Workflow,Workitem_575152566,start,51:28.5
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,statechange,User_2,A_Concept,Application,ApplState_1253157741,complete,51:28.5
5.06806E+11,Home improvement,Limit raise,Application_803879893,10000,Released,User_43,W_Complete application,Workflow,Workitem_2087203497,suspend,52:32.1
5.11101E+11,Remaining debt home,New credit,Application_1886382319,11000,statechange,User_2,A_Accepted,Application,ApplState_1821941640,complete,53:10.5
1.11669E+11,Car,New credit,Application_1363980603,7500,Created,User_19,O_Create Offer,Offer,Offer_1562601661,complete,53:16.8
1.11669E+11,Car,New credit,Application_1363980603,7500,statechange,User_19,O_Created,Offer,OfferState_1426199357,complete,53:18.0
